0,1,2,3,4,5,6,7,8,9,Comments
0.5729285,0.050113577,0.13550313,0.057724565,0.059431378,0.00948177,0.0063943625,0.08321694,0.015495296,0.009710521,"Just drove the Mini e on Saturday and was very impressed, but I think we really like the look of the 500. Have you driven the Mini e and could you compare ? Price wise they are pretty similar, but the extra range makes a big difference."
0.035156503,0.25632745,0.33747348,0.08662487,0.02964325,0.004729328,0.21524352,0.0029517468,0.007728761,0.024121072,Thanks for the review. I will be very interested in this in the future probably. Love a small car and lucky enough for it to work for me for now 
0.16147037,0.043403484,0.619476,0.08346981,0.01799922,0.008212183,0.005538172,0.0051255235,0.046894938,0.008410305,"Very informative breakdown, thanks. My wife is looking for a small car, as we already have a ZOE, but she is starting to gravitate towards the ID3. We've got a few more test drive to do first. Mini e, ID3, Honda E (only cause I want to have a go in it) and the Fiat. Might look at the 208 too."
0.25968456,0.027278682,0.046530038,0.04538899,0.5092818,0.02256182,0.01521535,0.014081657,0.03687097,0.023106132,"What's the delivery lead time on the 500e? What are the seats like in it? The ones in the Honda E were quite firm.  
 
Even though I know the Honda E will not fit into my life at all I'm still wanting to find ways I can have one. It's a beguiling git."
0.32582745,0.07254385,0.084255606,0.083561435,0.030083595,0.1815715,0.009256408,0.06451531,0.078379415,0.07000544,"We've just had our test drive and I have to agree with everything  @MarkyM  said. The thing that stuck out the most for me was the infotainment system, very slick and crystal clear. I think I would choose the maps over the Apple ones on Car Play. The wind noise is apparent but then that's driving a convertible car. We even managed to activate the roof at 50mph!! The car drives beautifully and is very much like our current Fiat 500 (but without the 57k miles), firm and sure footed. The acceleration is nippy and the speed is more than acceptable for a quick dash down the M1. Couldn’t quite get the ACC and LKA to work properly but then we were both pressing and guessing. The seats are firm and much like the 500 that we have although I thought there was supposed to be more adjustment but couldn’t see it. Lead times……we’re told that our car isn’t made yet but then the salesman tried to explain how a vehicle production line works and that the car was probably in a layby bit waiting for the winter pack or something. His words not mine! I suspect we’ll get a call in the next couple of weeks… 
 
Like most we haven’t had much to smile about lately but Mrs M cracked a massive smile when the roof went back and she sped off. Really looking forward to owning this car."
0.014742085,0.005308703,0.009055208,0.0088331485,0.009623527,0.0043907543,0.0029610584,0.0027404304,0.007175457,0.93516964,Looks like the 500e is doing the rounds of all the UK motoring press at the moment as all have reviews up online. Good reviews across the board including for the small battery version. It is a light and compact EV. And they seems to agree that it seems quite efficient. Will have to see if Bjorn Nyland gets one on test to see what the real world range is like.
0.2089326,0.010641489,0.089904115,0.01770637,0.055167023,0.5110697,0.00593555,0.0054932935,0.014383467,0.08076639,"Although the CEO of Fiat says he is losing money on every one, reports would suggest it would sell like hot cakes in many markets but is only a compliance car at the moment. 
 
The following link  100-Plus Racers Just Bought Fiat 500e Electric Cars  suggests that for around £750 down and £55 a month you can have the lovely Fiat 500 EV. 
 
Can you imagine how many would be snapped up at that price in the UK!"
0.1690129,0.060862444,0.10381483,0.3064583,0.11033041,0.050338484,0.033947513,0.03141809,0.08226414,0.051552918,"It's great to live in California...  
 
You just have to put up with brush fires, a multi-year drought, earthquakes, mudslides, and locusts... (maybe not the latter...yet). 
 
The Fiat 500e is pretty fun to drive."
0.008247355,0.91412205,0.0050658723,0.055004947,0.0053838138,0.0024563766,0.0016565432,0.0015331145,0.0040142587,0.0025156375,"Never been to California, but I'd like to. If I could try a 500e at the same time.... "
0.2653204,0.043153267,0.21909304,0.071802706,0.07822751,0.03569147,0.024069788,0.022276351,0.20381296,0.036552537,"Noticed that quite a few initial reviews of the new electric Fiat 500 are now on Youtube from the German reviewers. 
 
The most interesting one that I came across is linked below (links jumps to charging section), however due to its length the auto generated closed captions aren't available. 
 
Key take aways from the linked video at the 150kW Charger 
 
 Car plugged in at 7% - Initial charge rate of 82kW 
 26 Minutes to 81% - At 81% Charge rate of 42.5kW with 27.7 kWh delivered in that time 
 42/43kW until 85%, seems as though it is a staircase shaped charge curve 
 At 85% charge rate drops to 13kW 
 Around 29 minutes from 7% to 85% - 29.4 kWh delivered in that time 
"
0.3742022,0.060862444,0.10381483,0.101269,0.11033041,0.050338484,0.033947513,0.03141809,0.08226414,0.051552918,English full length review now available
0.08342417,0.030041486,0.35508478,0.049986016,0.054458696,0.024846897,0.2193178,0.015507857,0.141886,0.025446337,Some info on the new Fiat 500 electric. One we've all be waiting for:
0.32582745,0.016595254,0.028307006,0.083561435,0.030083595,0.0137257045,0.009256408,0.008566714,0.47001958,0.014056842,"Did I mention the £29,000 was after the PiCG?   
 
I expect once the dust settles, they will over stocking PCP deals in order to offset emissions for the rest of the FCA group. "
0.2055201,0.033426996,0.057017397,0.055619165,0.060595892,0.14034149,0.018644722,0.017255507,0.15787576,0.253703,"We will soon start our 5 month EV road trip from Italy to Germany, The Netherlands, Northern England, Scotland, all Scottish Islands (like Orkney, Shetland etc.), Northern Ireland, Wales and Ireland. And back. 
 
8000 miles. 10 countries. 192 photo spots. All electrical with the Fiat 500e.  
 
We are very excited! 
We already did a tour from Italy to the UK for a month last year (everything went very well) and this year we want to top that. 
We want to show - the 500e is more than a shopping car! 
 
But of course an EV driver on a road trip needs so much more preparation than with a conventional car. That's why I've opened a travel journal and although we're not on the road yet, I'm already posting important steps, tips and advice for preparation. How to plan, where to charge, which apps in which country etc. 
Read/follow if interested: 
 EV PHOTO TOUR 2023 | FindPenguins  
 
I can't wait to start the journey! 
What are your experiences? Do you already have a long EV road trip behind you? 
 
Joana"
0.14023764,0.05050032,0.25639468,0.08402746,0.091546126,0.21202293,0.028167784,0.026069008,0.06825827,0.042775784,"Haha - I know Alnair, I am from the UK (New Forest). 
I just LOVE the vegan options in the UK and I miss it every single day here in my exile... Sunny but not (yet) vegan-friendly Italy. 
This time no London for us. 
Last year we took the ferry from Calais to Dover, but this time from the Netherlands to Newcastle, so we will be already up North in England. 
 
I am curious how I will survive on the Scottish Isles and in the Highlands. Last time I had been there I was still a vegetarian and it was ok ish. 
But as a vegan?!? 
I will report in my travel journey. 
It is with live tracking, so you can watch me starving almost live :-D 
 
Joana 
 
 EV PHOTO TOUR 2023 | FindPenguins"
0.016853545,0.006069051,0.010352156,0.030559257,0.37929925,0.45516086,0.0033851613,0.0031329335,0.09004704,0.0051407283,"I'm sure you'll be perfectly fine 😆  
I went vegan while living in Italy, more specifically in Emilia Romagna, where meat is king 😭 - and I've hitchhiked through all of south-eastern Europe, which is not the most vegan-friendly part of the world... no doubts you'll cope in Scotland (where I'm also headed this summer!)"
0.14023764,0.05050032,0.08613986,0.08402746,0.091546126,0.38227776,0.028167784,0.026069008,0.06825827,0.042775784,"I’ve just got a 500e so wondering how you’ll fit everything in. Presumably you’re two up. Do you permanently fold the back seat down, or is it possible to remove it entirely?"
0.37469798,0.1007194,0.039301258,0.116016135,0.19712518,0.019056676,0.012851534,0.011893969,0.031142794,0.09719508,"If you’re stopping in Belfast while in NI be sure to check out Jumon. Not fully vegan but mostly and very tasty food. you’ve timed it reasonably well, there’s just the start of a half decent collection of rapid chargers here."
0.21264547,0.076574765,0.13061579,0.12741272,0.13881344,0.06333392,0.04271144,0.039529018,0.10350154,0.06486188,In deed it is very likely that we will stop in Belfast! Thanks for the advice regarding vegan food - can't wait!
0.039461073,0.014210141,0.02423865,0.21527433,0.6006502,0.011753011,0.007926053,0.007335484,0.067114525,0.012036556,"@EV-Travellers   
Interesting what you are planning. 
Will you also drive through Luxembourg? I couldn't see that on the page you linked. 
You make me confident I can drive to the North Sea Jazz in Rotterdam in July without major problems, I'll pick up my 500e Cabrio next week Friday."
0.033115204,0.21294172,0.02034075,0.060045287,0.58446425,0.009862969,0.0066514374,0.00615584,0.016118258,0.050304268,"Hi ophone, no, Lucembourg is not on our way. We go from Central Italy through Switzerland, Germany, Netherlands and from there we'll take the ferry to Newcastle. 
 
So you'll have the same car like me - 500e Cabriolet. Enjoy it, it is a great little car - and more spacious inside as you think. Very comfortable. 
I have no doubt whatsoever that you'll manage to go to Rotterdam. 
Just prepare yourself with the apps and RFID cards you might need.  
If you follow my journal - that will be (and it already was a bit) a part of it. Maybe you'll get some ideas."
0.41453215,0.015715968,0.1857598,0.026149793,0.02848964,0.012998459,0.273687,0.008112813,0.021242337,0.013312051,"For a morning I had the opportunity to try a test car with the same configuration I ordered. 
You're right, it's rather spacious inside, at least for the driver and the co-driver."
0.14208296,0.01492517,0.47832158,0.07515212,0.027056094,0.0123444,0.10896116,0.007704592,0.0704916,0.06296035,"For short distance we were also already in four - once you got into the car, it is not too bad on the rear seats. But I wouldn't do it for longer than 30 mins or so. 
For our trip we removed the back of the back seat, so now it is anyway a two seater "
0.35863024,0.03767248,0.06425904,0.18969075,0.06829203,0.15816592,0.021012742,0.019447086,0.05091964,0.03191009,"We’re thinking of replacing my wife’s 2011 toyota verso S with an EV as it should suit her low mileage (circa 3k per year). We’re thinking of the fiat 500 electric as the icon 42kWh versions are currently circa £20k used for a 2022 model low mileage (<10k miles). 
 
I thought I’d ask opinions on it and if it’s a good choice."
0.38177606,0.016595254,0.2521014,0.027612835,0.0860322,0.0137257045,0.009256408,0.17641252,0.022430817,0.014056842,"If only 3k miles per year, would a cheaper 24kwh one do? 
That mileage suggests short commutes."
0.13145106,0.021379972,0.18062766,0.32389256,0.18291648,0.017683078,0.011925201,0.08311626,0.028898034,0.018109689,Make sure you have a drive in a Mini Cooper SE to compare.
0.04253654,0.030242797,0.19839615,0.011511511,0.012541546,0.005722107,0.09715652,0.07354459,0.52248806,0.005860155,"My sister drove a Renault Zoe for a year with Onto and recently leased a Fiat 500e. She drives mostly alone and says it’s perfect. It’s got 199 miles range which is perfect for around town and a quick trip from London to Brighton. 
 
I’m 6 ft 3 and couldn’t fit in the petrol version as my head kept touching the ceiling. I’m truly surprised with the electric version, even with the seat adjusted high I still had headroom and it was spacey for my long legs. 
 
She charges once a week as she only covers town driving and it costs her £8 with the Elli card/app. Electroverse is good too. 
 
The only drawback with the action and icon models is the halogen headlights (yellow not white led). The LED headlights is on the Prima version and that’s a lot more costly, still covers 199 miles and it’s got a more plush interior."
0.11983514,0.043153267,0.07360778,0.071802706,0.07822751,0.03569147,0.024069788,0.022276351,0.4947835,0.036552537,e-up? Similar size and probably cheaper
0.4904762,0.10920207,0.04261124,0.12578711,0.045285586,0.020661645,0.09815472,0.012895688,0.033765666,0.021160115,"Yes I drive one 42kwh version (My wife's car). Fits me a hefty 6ft 4ins. 160m range with ease. Today I got two dining room chairs in the back down to the dump. Lots of room. First EV? Yeah a good contender but do drive a Corsa-e as well. I also have a Mokka-e which on paper looks similar. It isn't. The Mokka makes a comfy Cruiser but the 500e is a good city car. 
I agree about the headlights. Standard ones are insufficient you need the LED version."
0.069372065,0.02498125,0.04261124,0.04156629,0.12950641,0.020661645,0.013933901,0.012895688,0.6233114,0.021160115,"I have just purchased a 71 plate 500e and wondered if there was an app that allows you to control charging from your phone. 
First post so sorry if it is a bit naive"
0.39154696,0.019942522,0.03401654,0.033182357,0.23785183,0.016494183,0.14559034,0.010294624,0.09418857,0.016892113,Yes there is. Just search for Fiat car in the app store (android) no idea about ios.
0.13527611,0.014210141,0.02423865,0.023644248,0.7443727,0.011753011,0.007926053,0.007335484,0.019207,0.012036556,"Thanks, I’ve downloaded uconnect live but I cant connect with the vehicle. 
might have to search YouTube"
0.031835318,0.011464067,0.01955459,0.019075055,0.7937721,0.00948177,0.083693385,0.00591792,0.015495296,0.009710521,You need the app just called Fiat as well as unconnect.
0.15372525,0.011924961,0.02034075,0.019841935,0.664871,0.009862969,0.08705814,0.00615584,0.016118258,0.010100917,"When you get the car from new, the dealer sets you up an account with Fiat, so that you can access the app etc. Essentially associating your car with your email address. I'm not sure what happens on a used car, but when owners have had issues with the dealer not setting them up correctly, fiat customer services have resolved it."
0.021748492,0.007831748,0.38300997,0.1978568,0.30463743,0.0064775296,0.004368348,0.0040428634,0.010585706,0.059441105,"The Fiat 500e looks a fantastic little EV with a decent circa 100 mile range and 4 hour home charging. 
 
Sadly it's only available in California and Fiat don't want you to buy one as they're making a loss! 
 
Does anyone know if Fiat plans to bring it over the pond?"
0.32203454,0.02498125,0.04261124,0.12578711,0.045285586,0.020661645,0.35081717,0.012895688,0.033765666,0.021160115,"None at all. It's a California compliance car. If they don't build it and sell it they can't sell any cars there, or not as easily. 
 
They could sell it here too, but choose not to. They're not alone. There's a UK RHD Ford Focus EV that's been available for 2 years, not that you'd know it. They've sold about 19 in that time."
0.014742085,0.005308703,0.009055208,0.0088331485,0.009623527,0.02228831,0.0029610584,0.0027404304,0.007175457,0.9172721,"Sadly, no, we'd be a two EV household if they did!"
0.15359288,0.02498125,0.04261124,0.04156629,0.045285586,0.2733241,0.013933901,0.012895688,0.117986485,0.27382258,"I was wrong, they're up to 23 cars in 2 years; 
 FORD FOCUS ELECTRIC - How Many Left?  
 
The RHD Focus EV is a very very rare beast indeed. 
 
Nissan and Renault get a lot of rap but some manufacturers like Fiat and Ford have the cars, the technology but absolutely no intention of selling them unless forced."
0.07575196,0.027278682,0.13849634,0.04538899,0.14141664,0.29846072,0.01521535,0.014081657,0.03687097,0.20703873,"I expect they are to busy working on the FIAT 500 one-ton pickup, and the FIAT 500 Super SUV."
0.06832332,0.14314717,0.0050658723,0.2752835,0.0053838138,0.49307677,0.0016565432,0.0015331145,0.0040142587,0.0025156375,"I enjoy driving our little Fiat 500e over in California and feel one of these would make a perfect runabout when we are over in the UK. Most of the non EV parts are standard Fiat 500 so in theory it shouldn't be too expensive to maintain standard wear items, tyres, brakes, wipers etc. Some inexpensive reliable Fiat 500e 2013 models here in California can be found for less than $5000. Looking at the cost to ship from the US to the UK should be less than $1000 according to :  How Much Does Shipping a Car Overseas Cost? - CostHelper   
 
Once this pandemic has declined, I'm sorely tempted to buy another 500e then pack up our current 500e for the UK but not sure about the current UK car inspection requirements. Looking at the VAT impact it should be zero as it has been owned by us outside the EU (if that even matters anymore) for almost two years. Essentially everything except the drive train and some of the trim is standard Fiat 500 especially safety elements so I would think there would be no additional inspection items required?  
 
Here's an example of a 2016 500e for $5991  https://www.cars.com/vehicledetail/detail/828502330/overview/  
 
Any thoughts - or am I totally crazy?"
0.025056394,0.00902294,0.01539069,0.19753082,0.29013297,0.03788234,0.3396483,0.004657774,0.07303496,0.00764279,"The 500e is going on sale imminently in the UK (the new version). Not sure what colour/location brake lights and indicators the US 500e has, or what fog lights/reflectors it has. The modifications to make it compliant could be costly. I can't recall if the 500e has rapid charging, but if it's CCS Type 1 you will not be able to rapid charge anywhere (we use CCS Type 2). Also while the Type 1 inlet will accept 230v, will it be happy at 50hz rather than 60? I'd hope so but not sure."
0.12261315,0.019942522,0.03401654,0.033182357,0.50678563,0.016494183,0.011123428,0.010294624,0.22865547,0.016892113,"A friend purchased a Fiat Professional e-Scudo LWB van.  
 
As the Fiat Professional e-Scudo is another van from Stellantis, using the same platform as the Citroen e-Dispatch, Peugeot e-Expert, Vauxhall Vivaro-e, Toyota Proace, etc, the assumption was that it’ll essentially be the same as the others apart from the logo.  
 
So, cosmetically it does look like any of the others apart from the Fiat logo on the front grill and rear. Also feature-wise, as expected, they are all much in much the same.  
 
One exception seems to be that the Fiat e-Scudo version doesn’t have an app of any description. So you can’t check even the basic of settings remotely, or access firmware or map updates when they are released for their sibling Stellantis brands. 
 
As far as I can tell the e-Scudo does already have the necessary hardware built-in, it’s just that Fiat seem to have no intention of enabling the features or releasing an app any time soon."
0.16716656,0.012967646,0.19699377,0.06529548,0.06722615,0.054443978,0.05095164,0.0066940896,0.36727655,0.010984113,Andy has lost his marbles!!
0.118277036,0.012424465,0.02119277,0.10444779,0.4413965,0.052163463,0.0069300486,0.0064136917,0.058680773,0.17807347,Vauxhall Mokka-E - One problem that drives us INSANE after 6 months! Long-term review / Electrifying
0.18470487,0.030041486,0.15252334,0.049986016,0.15573941,0.024846897,0.016756373,0.015507857,0.040605288,0.32928848,2022 MAN Electric Bus Production - Assembly Plant Starachowice in Poland
0.40809694,0.008756569,0.07397945,0.10313473,0.16348155,0.0072424365,0.00488419,0.0045202696,0.0118357325,0.21406807,"Renault are officiallty  out  of Russia (for now). They just sold their interest in AvtoVAZ (Lada) to Moscow, but kept a 6-year option on buying it back."
0.059371445,0.021379972,0.03646844,0.035574127,0.18291648,0.017683078,0.011925201,0.011036656,0.6055349,0.018109689,Tesla  close  EU & China order books for Cybertruck
0.11488877,0.018686187,0.15786934,0.22008559,0.15986978,0.14145085,0.010422676,0.009646084,0.025257004,0.14182372,TESLA POWERED GWIZ RANGE TEST! | 15 YEAR OLD ELECTRIC CAR
0.20353067,0.021379972,0.25270727,0.17973335,0.11083686,0.017683078,0.011925201,0.011036656,0.17305726,0.018109689,Can this be the 2022 Best Electric SUV? Electrified Genesis GV70!
0.61887187,0.14468196,0.03187357,0.09408982,0.033874,0.015455085,0.010422676,0.009646084,0.025257004,0.015827945,"Beyond the Electric Bubble, Musk speaks & Dutch plug | Fully Charged PLUS"
0.21264547,0.076574765,0.13061579,0.12741272,0.13881344,0.06333392,0.04271144,0.039529018,0.10350154,0.06486188,COOL NEW ELECTRIC CARGO TRIKE AND KICKSCOOTER FROM BMW
0.21264547,0.076574765,0.13061579,0.12741272,0.13881344,0.06333392,0.04271144,0.039529018,0.10350154,0.06486188,How to Develop an Electric Car Episode Four | The shift in Luxury | All-New Lexus RZ
0.31049246,0.05050032,0.08613986,0.08402746,0.26180097,0.041768115,0.028167784,0.026069008,0.06825827,0.042775784,Hyundai IONIQ Electric 2020 Review - FUELPROOF??
0.14023764,0.22075514,0.08613986,0.2542823,0.091546126,0.041768115,0.028167784,0.026069008,0.06825827,0.042775784,EV Caravan Tour of Scotland Pt1 - Uist to Arisaig
0.3742022,0.060862444,0.10381483,0.101269,0.11033041,0.050338484,0.033947513,0.03141809,0.08226414,0.051552918,2022 Fiat 500e Is The First Fully Electric
0.41080564,0.043153267,0.07360778,0.071802706,0.07822751,0.03569147,0.024069788,0.022276351,0.20381296,0.036552537,Fiat 500 E - electric car made for cities is a winner
0.44361717,0.027278682,0.046530038,0.04538899,0.049450334,0.02256182,0.01521535,0.014081657,0.31276986,0.023106132,Skoda EV Battery Production Line in Czech Republic (for 2022 Enyaq iV)
0.14023764,0.05050032,0.08613986,0.2542823,0.26180097,0.041768115,0.028167784,0.026069008,0.06825827,0.042775784,Removing swivel screen from Tesla Model 3
0.14023764,0.05050032,0.08613986,0.08402746,0.26180097,0.21202293,0.028167784,0.026069008,0.06825827,0.042775784,REVEALED: the UK's BEST used electric cars to buy NOW!
0.14023764,0.05050032,0.08613986,0.2542823,0.26180097,0.041768115,0.028167784,0.026069008,0.06825827,0.042775784,"I've Driven F-150 Lightning, Rivian R1T, & Hummer EV! Here Are My Thoughts On Each"
0.3742022,0.060862444,0.10381483,0.101269,0.11033041,0.050338484,0.033947513,0.03141809,0.08226414,0.051552918,"Amsterdam - Europe’s E-mobility capital? | Join Jack, Robert & the rest of the team this weekend!"
0.2653204,0.043153267,0.21909304,0.21728796,0.07822751,0.03569147,0.024069788,0.022276351,0.0583277,0.036552537,"MG ZS EV First Impressions & Test Drive Review | Rob's Reviews | Buckle Up 
 
 
 MG ZS EV First Impressions & Test Drive Review | Rob's Reviews | Buckle Up - YouTube"
0.024316689,0.008756569,0.3987166,0.04409161,0.04539532,0.036763992,0.03440575,0.0045202696,0.395616,0.007417163,Tesla Model Y from Scotland overnight incl sleeping in car with camping mode! +detour for Drag Race
0.1690129,0.060862444,0.10381483,0.101269,0.31551972,0.050338484,0.033947513,0.03141809,0.08226414,0.051552918,Tesla Model 3 SR+ 60 kWh braking and noise test with Falken tires
0.31049246,0.05050032,0.08613986,0.08402746,0.26180097,0.041768115,0.028167784,0.026069008,0.06825827,0.042775784,Used Kia eNIRO review. Is this the best electric car buy in the UK? / Electrifying
0.041446682,0.06524331,0.277049,0.024833983,0.027056094,0.0123444,0.20959744,0.20897716,0.020173462,0.1132785,WORLDS SMALLEST CARAVAN. Perfect For Electric Car. Small rv
0.21264547,0.076574765,0.13061579,0.12741272,0.13881344,0.06333392,0.04271144,0.039529018,0.10350154,0.06486188,Nissan Sakura EV (2022) Exterior Interior Driving
0.35863024,0.03767248,0.06425904,0.06268322,0.06829203,0.15816592,0.021012742,0.019447086,0.05091964,0.15891762,Ekornes and DB Schenker's upcoming electric container ship
0.2316227,0.03767248,0.44528165,0.06268322,0.06829203,0.031158384,0.021012742,0.019447086,0.05091964,0.03191009,Opel Ampera-e headlights test
0.48563778,0.03767248,0.19126657,0.06268322,0.06829203,0.031158384,0.021012742,0.019447086,0.05091964,0.03191009,Kia Niro EV review – we DRIVE new e-Niro electric SUV! | What Car?
